,timestamp,active_interval,non_active_interval,subject_id,mood,activity
270,2017-06-07 23:11:00,13.0,0.0,A,Joy/Happy/Excitement,STILL
271,2017-06-07 23:12:00,13.0,0.0,A,Joy/Happy/Excitement,STILL
272,2017-06-07 23:13:00,13.0,0.0,A,Joy/Happy/Excitement,STILL
273,2017-06-07 23:14:00,13.0,0.0,A,Joy/Happy/Excitement,STILL
274,2017-06-07 23:15:00,13.0,0.0,A,Joy/Happy/Excitement,STILL
275,2017-06-07 23:16:00,11.0,2.0,A,Joy/Happy/Excitement,STILL
276,2017-06-07 23:17:00,0.0,13.0,A,Joy/Happy/Excitement,STILL
277,2017-06-07 23:18:00,0.0,13.0,A,Joy/Happy/Excitement,STILL
278,2017-06-07 23:19:00,0.0,13.0,A,Joy/Happy/Excitement,STILL
279,2017-06-07 23:20:00,0.0,13.0,A,Joy/Happy/Excitement,STILL
280,2017-06-07 23:21:00,0.0,13.0,A,Joy/Happy/Excitement,STILL
281,2017-06-07 23:22:00,0.0,13.0,A,Joy/Happy/Excitement,STILL
282,2017-06-07 23:23:00,0.0,13.0,A,Joy/Happy/Excitement,STILL
283,2017-06-07 23:24:00,0.0,13.0,A,Joy/Happy/Excitement,STILL
284,2017-06-07 23:25:00,0.0,13.0,A,Joy/Happy/Excitement,STILL
285,2017-06-07 23:26:00,0.0,13.0,A,Joy/Happy/Excitement,STILL
286,2017-06-07 23:27:00,0.0,13.0,A,Joy/Happy/Excitement,STILL
287,2017-06-07 23:28:00,0.0,13.0,A,Joy/Happy/Excitement,STILL
288,2017-06-07 23:29:00,0.0,13.0,A,Joy/Happy/Excitement,STILL
289,2017-06-07 23:30:00,0.0,13.0,A,Joy/Happy/Excitement,STILL
290,2017-06-07 23:31:00,2.0,11.0,A,Joy/Happy/Excitement,STILL
291,2017-06-07 23:32:00,13.0,0.0,A,Joy/Happy/Excitement,STILL
292,2017-06-07 23:33:00,13.0,0.0,A,Joy/Happy/Excitement,STILL
293,2017-06-07 23:34:00,13.0,0.0,A,Joy/Happy/Excitement,STILL
294,2017-06-07 23:35:00,13.0,0.0,A,Joy/Happy/Excitement,STILL
295,2017-06-07 23:36:00,13.0,0.0,A,Joy/Happy/Excitement,STILL
296,2017-06-07 23:37:00,13.0,0.0,A,Joy/Happy/Excitement,STILL
297,2017-06-07 23:38:00,10.0,3.0,A,Joy/Happy/Excitement,STILL
298,2017-06-07 23:39:00,0.0,13.0,A,Joy/Happy/Excitement,STILL
299,2017-06-07 23:40:00,0.0,13.0,A,Joy/Happy/Excitement,STILL
300,2017-06-07 23:41:00,2.0,11.0,A,Joy/Happy/Excitement,STILL
301,2017-06-07 23:42:00,0.0,13.0,A,Joy/Happy/Excitement,STILL
302,2017-06-07 23:43:00,0.0,13.0,A,Calm/Peaceful/Serence,STILL
303,2017-06-07 23:44:00,7.0,6.0,A,Calm/Peaceful/Serence,TILTING
304,2017-06-07 23:45:00,4.0,1.0,A,Calm/Peaceful/Serence,STILL
305,2017-06-07 23:46:00,0.0,13.0,A,Calm/Peaceful/Serence,STILL
306,2017-06-07 23:47:00,5.0,8.0,A,Calm/Peaceful/Serence,STILL
307,2017-06-07 23:48:00,13.0,0.0,A,Calm/Peaceful/Serence,STILL
308,2017-06-07 23:49:00,13.0,0.0,A,Calm/Peaceful/Serence,STILL
309,2017-06-07 23:50:00,13.0,0.0,A,Contempt/Relaxed,STILL
310,2017-06-07 23:51:00,13.0,0.0,A,Contempt/Relaxed,TILTING
311,2017-06-07 23:52:00,13.0,0.0,A,Contempt/Relaxed,STILL
312,2017-06-07 23:53:00,13.0,0.0,A,Contempt/Relaxed,STILL
313,2017-06-07 23:54:00,13.0,0.0,A,Contempt/Relaxed,STILL
314,2017-06-07 23:55:00,13.0,0.0,A,Contempt/Relaxed,STILL
315,2017-06-07 23:56:00,13.0,0.0,A,Contempt/Relaxed,STILL
316,2017-06-07 23:57:00,13.0,0.0,A,Contempt/Relaxed,STILL
317,2017-06-07 23:58:00,13.0,0.0,A,Contempt/Relaxed,STILL
318,2017-06-07 23:59:00,13.0,0.0,A,Contempt/Relaxed,STILL
319,2017-06-08 00:00:00,13.0,0.0,A,Calm/Peaceful/Serence,STILL
320,2017-06-08 00:01:00,13.0,0.0,A,Calm/Peaceful/Serence,STILL
